REQUESTSOURCE,MOBILEOS,ZIPCODE,LATITUDE,LONGITUDE,NCNAME,CT10,GEOID10,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,Hour,Weekday,Month,DayPartition
Call,,91342,34.29571284,-118.4546832,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,10,2,5,2
Call,,91342,34.29155482,-118.4493503,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,10,2,5,2
Mobile App,iOS,91342,34.29155482,-118.4493503,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,10,5,6,2
Call,,91342,34.29353146,-118.4519759,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,9,2,6,2
Mobile App,Android,91342,34.29153027,-118.4501932,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,10,5,6,2
Mobile App,iOS,91342,34.29187703,-118.4504636,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,8,2,8,2
Self Service,,91342,34.29164408,-118.4496373,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,12,5,8,3
Council's Office,,91342,34.29155482,-118.4493503,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,13,2,8,3
Self Service,,91342,34.29155482,-118.4493503,SYLMAR NC,106648,6037106648,371,8534166.311,13655.96631,6423987,1929358,21,1,8,4
Call,,90025,34.04838065,-118.4589368,WEST LOS ANGELES NC,267403,6037267403,490,2642603.453,7831.861184,6423357,1839999,15,3,9,3
Mobile App,iOS,90042,34.12072057,-118.2073383,HISTORIC HIGHLAND PARK NC,183401,6037183401,1500,5223951.76,10480.95408,6498342,1866725,17,6,5,3
Mobile App,iOS,90024,34.05843139,-118.4350378,WESTWOOD NC,265602,6037265602,635,3615573.043,9281.129152,6430168,1844589,21,7,5,4
Email,,90024,34.05843139,-118.4350378,WESTWOOD NC,265602,6037265602,635,3615573.043,9281.129152,6430168,1844589,13,1,6,3
Self Service,,91311,34.26451855,-118.6123821,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,10,1,5,2
Mobile App,iOS,91311,34.25313591,-118.6168862,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,12,5,6,3
Mobile App,iOS,91311,34.2677587,-118.5984884,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,19,3,7,4
Mobile App,iOS,91311,34.2677587,-118.5984884,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,10,3,7,2
Self Service,,91311,34.2572121,-118.6124921,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,13,4,7,3
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,8,4,7,2
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,8,4,7,2
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,10,4,7,2
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,10,4,7,2
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,12,4,7,3
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,24,4,7,4
Mobile App,iOS,91311,34.2642862,-118.6112151,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,6,5,7,2
Mobile App,iOS,91311,34.25649929,-118.6137147,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,8,5,7,2
Mobile App,iOS,91311,34.26453085,-118.6124804,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,8,5,7,2
Mobile App,iOS,91311,34.2642862,-118.6112151,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,11,1,7,3
Self Service,,91311,34.26610074,-118.6072207,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,13,5,10,3
Mobile App,iOS,91311,34.25495973,-118.6150074,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,13,1,9,3
Mobile App,iOS,91311,34.25495973,-118.6150074,CHATSWORTH NC,113211,6037113211,482,78382149.57,37852.48064,6375774,1919782,20,2,9,4
Self Service,,91405,34.20101335,-118.4633277,VAN NUYS NC,127804,6037127804,499,6868621.165,10483.56851,6422018,1894574,19,1,5,4
Self Service,,91405,34.19815421,-118.4660197,VAN NUYS NC,127804,6037127804,499,6868621.165,10483.56851,6422018,1894574,13,1,6,3
Self Service,,91405,34.19405237,-118.4650873,VAN NUYS NC,127804,6037127804,499,6868621.165,10483.56851,6422018,1894574,13,2,10,3
Mobile App,iOS,91405,34.19405237,-118.4650873,VAN NUYS NC,127804,6037127804,499,6868621.165,10483.56851,6422018,1894574,15,4,10,3
Mobile App,iOS,90065,34.11623913,-118.2186253,ARROYO SECO NC,186203,6037186203,1479,9070508.523,15825.88755,6496486,1864304,10,2,5,2
Mobile App,iOS,90065,34.11623913,-118.2186253,ARROYO SECO NC,186203,6037186203,1479,9070508.523,15825.88755,6496486,1864304,9,3,7,2
Mobile App,iOS,90065,34.11623913,-118.2186253,ARROYO SECO NC,186203,6037186203,1479,9070508.523,15825.88755,6496486,1864304,20,6,8,4
Mobile App,iOS,90065,34.11623913,-118.2186253,ARROYO SECO NC,186203,6037186203,1479,9070508.523,15825.88755,6496486,1864304,22,6,8,4
Mobile App,iOS,91307,34.19780559,-118.6275414,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,11,3,5,3
Mobile App,iOS,91307,34.20287835,-118.6324826,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,13,7,10,3
Mobile App,iOS,91307,34.20732251,-118.6236778,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,13,7,4,3
Mobile App,iOS,91307,34.19862687,-118.6321042,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,13,6,10,3
Mobile App,Android,91307,34.20334935,-118.6317521,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,17,1,10,3
Self Service,,91307,34.20344404,-118.6296715,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,11,2,8,3
Mobile App,Android,91307,34.20326089,-118.6324958,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,13,4,8,3
Mobile App,Android,91307,34.20344404,-118.6296715,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,9,5,8,2
Mobile App,Android,91307,34.19849611,-118.6329195,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,17,5,10,3
Mobile App,Android,91307,34.20344404,-118.6296715,WEST HILLS NC,134422,6037134422,411,25253655.7,25625.05167,6370764,1896987,11,3,9,3
Mobile App,iOS,90018,34.03643794,-118.3087138,EMPOWERMENT CONGRESS NORTH AREA NDC,221500,6037221500,706,4098035.123,8382.81943,6469369,1835203,12,3,5,3
Mobile App,iOS,90018,34.03616858,-118.3080959,EMPOWERMENT CONGRESS NORTH AREA NDC,221500,6037221500,706,4098035.123,8382.81943,6469369,1835203,8,3,8,2
Mobile App,iOS,90018,34.03643324,-118.308267,EMPOWERMENT CONGRESS NORTH AREA NDC,221500,6037221500,706,4098035.123,8382.81943,6469369,1835203,16,5,8,3
Mobile App,iOS,90018,34.03643324,-118.308267,EMPOWERMENT CONGRESS NORTH AREA NDC,221500,6037221500,706,4098035.123,8382.81943,6469369,1835203,11,1,8,3
Mobile App,iOS,90044,33.93729682,-118.2918521,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,600304,6037600304,652,4798305.859,9662.240289,6472482,1798989,17,3,5,3
Mobile App,Android,90018,34.03164685,-118.3140698,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",221401,6037221401,1162,5837353.249,9623.443725,6466753,1834862,8,4,10,2
Call,,90018,34.03162979,-118.3133892,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",221401,6037221401,1162,5837353.249,9623.443725,6466753,1834862,8,4,10,2
Call,,90018,34.03159798,-118.3136481,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",221401,6037221401,1162,5837353.249,9623.443725,6466753,1834862,11,4,10,3
Mobile App,iOS,90018,34.03368378,-118.3139124,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",221401,6037221401,1162,5837353.249,9623.443725,6466753,1834862,10,5,7,2
Call,,90018,34.0363101,-118.3090232,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",221401,6037221401,1162,5837353.249,9623.443725,6466753,1834862,12,7,8,3
Mobile App,iOS,90044,33.97809162,-118.2876844,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,19,4,6,4
Mobile App,iOS,90044,33.97809162,-118.2876844,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,11,3,6,3
Self Service,,90044,33.9772355,-118.2914797,EMPOWERMENT CONGRESS CENTRAL AREA NDC,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,15,1,6,3
Self Service,,90044,33.97625156,-118.2878901,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,7,4,7,2
Call,,90044,33.97635676,-118.2892853,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,16,1,7,3
Call,,90044,33.97913971,-118.2914802,EMPOWERMENT CONGRESS CENTRAL AREA NDC,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,16,3,7,3
Self Service,,90044,33.97633097,-118.2891699,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,16,4,7,3
Call,,90044,33.97913971,-118.2914802,EMPOWERMENT CONGRESS CENTRAL AREA NDC,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,13,3,8,3
Call,,90044,33.97771078,-118.2891689,,237500,6037237500,883,3631027.815,8245.233398,6473954,1814612,13,4,8,3
Call,,90047,33.94697295,-118.3068396,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,13,3,10,3
Call,,90047,33.94697124,-118.305768,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,14,3,10,3
Self Service,,90047,33.93948766,-118.3122067,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,20,3,6,4
Self Service,,90047,33.93907991,-118.3122079,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,8,4,6,2
Self Service,,90047,33.93948766,-118.3122067,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,12,1,6,3
Self Service,,90047,33.9397657,-118.312206,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,17,1,6,3
Call,,90047,33.95269884,-118.3090483,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,16,1,6,3
Self Service,,90047,33.93989006,-118.3122221,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,12,6,7,3
Self Service,,90047,33.93935263,-118.3122071,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,21,3,7,4
Self Service,,90047,33.93978582,-118.3122224,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,11,6,8,3
Self Service,,90047,33.93907991,-118.3122079,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,7,7,8,2
Self Service,,90047,33.93971632,-118.3122226,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,13,7,8,3
Self Service,,90047,33.93921254,-118.3113993,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,20,7,8,4
Self Service,,90047,33.93935215,-118.3113989,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,10,1,8,2
Self Service,,90047,33.93963066,-118.3122063,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,5,3,8,2
Self Service,,90047,33.93948767,-118.3113986,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,8,2,8,2
Self Service,,90047,33.93935215,-118.3113989,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,238000,6037238000,1134,17907116.06,21142.21973,6467730,1803346,10,1,8,2
Call,,90065,34.11923679,-118.227917,GLASSELL PARK NC,186302,6037186302,1478,18144386.4,17920.12002,6492393,1863465,16,5,6,3
Call,,90065,34.11566485,-118.2355374,GLASSELL PARK NC,186302,6037186302,1478,18144386.4,17920.12002,6492393,1863465,14,1,6,3
Mobile App,iOS,90065,34.1186478,-118.2324255,GLASSELL PARK NC,186302,6037186302,1478,18144386.4,17920.12002,6492393,1863465,15,1,10,3
Call,,90065,34.12005966,-118.2298929,GLASSELL PARK NC,186302,6037186302,1478,18144386.4,17920.12002,6492393,1863465,9,3,8,2
Mobile App,iOS,90065,34.09747697,-118.2266264,GREATER CYPRESS PARK NC,185204,6037185204,1300,10373393.56,17364.36843,6494079,1859906,16,5,6,3
Self Service,,90043,33.97473825,-118.3180938,PARK MESA HEIGHTS CC,235201,6037235201,854,7024760.699,10666.33906,6464004,1813278,11,6,6,3
Self Service,,90043,33.9725727,-118.3262582,PARK MESA HEIGHTS CC,235201,6037235201,854,7024760.699,10666.33906,6464004,1813278,9,5,7,2
Call,,91601,34.17474236,-118.378892,MID-TOWN NORTH HOLLYWOOD NC,124204,6037124204,1266,3491073.759,7925.264192,6448344,1885905,9,1,6,2
Mobile App,Android,90230,33.99516335,-118.4056682,DEL REY NC,275102,6037275102,908,6654763.289,12166.95455,6437162,1821892,12,6,6,3
Mobile App,Android,90230,33.99366985,-118.4067624,DEL REY NC,275102,6037275102,908,6654763.289,12166.95455,6437162,1821892,14,1,6,3
Mobile App,Android,91324,34.23010002,-118.5533471,NORTHRIDGE SOUTH NC,115302,6037115302,506,9017482.488,12561.94847,6395427,1905106,17,5,6,3
Self Service,,91324,34.22836256,-118.5501891,NORTHRIDGE SOUTH NC,115302,6037115302,506,9017482.488,12561.94847,6395427,1905106,23,3,7,4
Call,,91324,34.22821831,-118.5492352,NORTHRIDGE SOUTH NC,115302,6037115302,506,9017482.488,12561.94847,6395427,1905106,9,3,7,2
Mobile App,iOS,91324,34.22837303,-118.5509518,NORTHRIDGE SOUTH NC,115302,6037115302,506,9017482.488,12561.94847,6395427,1905106,14,5,7,3
Self Service,,91324,34.22966407,-118.553413,NORTHRIDGE SOUTH NC,115302,6037115302,506,9017482.488,12561.94847,6395427,1905106,15,6,10,3
Mobile App,iOS,91331,34.24744216,-118.4046331,PACOIMA NC,104810,6037104810,1569,12090717.09,14242.16971,6437411,1913725,17,1,6,3
Self Service,,91331,34.2491861,-118.4093838,PACOIMA NC,104810,6037104810,1569,12090717.09,14242.16971,6437411,1913725,19,5,6,4
Call,,91352,34.24820078,-118.4032439,PACOIMA NC,104810,6037104810,1569,12090717.09,14242.16971,6437411,1913725,13,4,7,3
Council's Office,,91331,34.25008247,-118.4050388,PACOIMA NC,104810,6037104810,1569,12090717.09,14242.16971,6437411,1913725,15,4,9,3
Mobile App,iOS,90232,34.03243132,-118.3708096,WEST ADAMS NC,702400,6037702400,740,21525376.85,24233.23961,6445160,1831872,7,2,6,2
Self Service,,90247,33.91202701,-118.2914685,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,13,2,6,3
Mobile App,Android,90061,33.90979318,-118.2825625,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,14,3,6,3
Mobile App,Android,90248,33.91075476,-118.2860187,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,20,5,6,4
Mobile App,Android,90248,33.91159524,-118.2860373,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,16,5,7,3
Self Service,,90248,33.9119392,-118.2860046,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,7,5,7,2
Self Service,,90248,33.91309712,-118.2857883,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,10,5,8,2
Mobile App,iOS,90248,33.91010547,-118.2859978,HARBOR GATEWAY NORTH NC,291120,6037291120,829,7547776.334,10981.35618,6474609,1790770,9,1,8,2
Mobile App,iOS,90043,33.97826807,-118.3286734,PARK MESA HEIGHTS CC,234901,6037234901,660,3502786.044,7934.900329,6462028,1815917,16,2,6,3
Mobile App,iOS,90043,33.97826807,-118.3286734,PARK MESA HEIGHTS CC,234901,6037234901,660,3502786.044,7934.900329,6462028,1815917,13,5,6,3
Mobile App,iOS,90043,33.97826807,-118.3286734,PARK MESA HEIGHTS CC,234901,6037234901,660,3502786.044,7934.900329,6462028,1815917,9,1,3,2
Mobile App,iOS,90043,33.97977111,-118.3302864,PARK MESA HEIGHTS CC,234901,6037234901,660,3502786.044,7934.900329,6462028,1815917,22,4,7,4
Call,,90043,33.98363221,-118.3292687,PARK MESA HEIGHTS CC,234901,6037234901,660,3502786.044,7934.900329,6462028,1815917,15,4,8,3
Call,,90023,34.02433619,-118.2080238,BOYLE HEIGHTS NC,204820,6037204820,1237,3447572.337,8346.76525,6499294,1831113,15,1,6,3
Self Service,,90023,34.02402627,-118.2090682,BOYLE HEIGHTS NC,204820,6037204820,1237,3447572.337,8346.76525,6499294,1831113,15,5,10,3
Mobile App,Android,90023,34.02362904,-118.209059,BOYLE HEIGHTS NC,204820,6037204820,1237,3447572.337,8346.76525,6499294,1831113,19,7,7,4
Call,,90023,34.02407907,-118.209359,BOYLE HEIGHTS NC,204820,6037204820,1237,3447572.337,8346.76525,6499294,1831113,10,6,7,2
Council's Office,,90023,34.02521601,-118.2084955,BOYLE HEIGHTS NC,204820,6037204820,1237,3447572.337,8346.76525,6499294,1831113,11,2,8,3
Call,,90031,34.072584,-118.2066499,LINCOLN HEIGHTS NC,199800,6037199800,1617,7009968.584,10760.55326,6497966,1848162,16,4,6,3
Mobile App,Android,90744,33.7907601,-118.2748872,WILMINGTON NC,294200,6037294200,71,10267494.62,12897.31972,6479814,1747828,13,5,6,3
Call,,90744,33.79850501,-118.2662231,WILMINGTON NC,294200,6037294200,71,10267494.62,12897.31972,6479814,1747828,15,3,10,3
Mobile App,Android,90744,33.7907601,-118.2748872,WILMINGTON NC,294200,6037294200,71,10267494.62,12897.31972,6479814,1747828,17,4,6,3
Call,,90003,33.9419007,-118.2805772,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,241201,6037241201,658,5230416.261,10180.37497,6474968,1800758,11,6,6,3
Call,,90044,33.93966099,-118.291456,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,241201,6037241201,658,5230416.261,10180.37497,6474968,1800758,13,1,10,3
Email,,90044,33.94098464,-118.2826424,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,241201,6037241201,658,5230416.261,10180.37497,6474968,1800758,10,1,10,2
Call,,90044,33.94001965,-118.2914485,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,241201,6037241201,658,5230416.261,10180.37497,6474968,1800758,14,1,10,3
Mobile App,iOS,90016,34.03302665,-118.3698663,WEST ADAMS NC,219902,6037219902,1165,8619879.871,13294.50822,6449963,1833517,19,7,6,4
Mobile App,Android,90016,34.03302665,-118.3698663,WEST ADAMS NC,219902,6037219902,1165,8619879.871,13294.50822,6449963,1833517,10,2,7,2
Mobile App,Android,90016,34.03441847,-118.3692811,WEST ADAMS NC,219902,6037219902,1165,8619879.871,13294.50822,6449963,1833517,13,7,10,3
Call,,90016,34.03441697,-118.3697039,WEST ADAMS NC,219902,6037219902,1165,8619879.871,13294.50822,6449963,1833517,15,4,8,3
Call,,90018,34.02791067,-118.3088406,EMPOWERMENT CONGRESS NORTH AREA NDC,222100,6037222100,710,5155227.476,10486.77205,6470046,1832461,12,5,6,3
Call,,90018,34.02759491,-118.3016754,EMPOWERMENT CONGRESS NORTH AREA NDC,222100,6037222100,710,5155227.476,10486.77205,6470046,1832461,16,4,10,3
Mobile App,iOS,90018,34.02749831,-118.308794,EMPOWERMENT CONGRESS NORTH AREA NDC,222100,6037222100,710,5155227.476,10486.77205,6470046,1832461,14,7,7,3
Call,,90018,34.02717231,-118.3081736,EMPOWERMENT CONGRESS NORTH AREA NDC,222100,6037222100,710,5155227.476,10486.77205,6470046,1832461,15,5,8,3
Call,,90018,34.0287403,-118.3088079,EMPOWERMENT CONGRESS NORTH AREA NDC,222100,6037222100,710,5155227.476,10486.77205,6470046,1832461,11,2,9,3
Mobile App,iOS,90011,34.00740014,-118.2618385,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,12,2,6,3
Call,,90011,34.00672245,-118.2616276,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,11,1,6,3
Mobile App,iOS,90011,34.00739773,-118.2619734,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,16,3,6,3
Mobile App,Android,90011,34.00671964,-118.2620271,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,18,3,7,4
Self Service,,90011,34.00917447,-118.2652879,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,9,3,10,2
Mobile App,iOS,90011,34.00804419,-118.269136,ZAPATA KING NC,228320,6037228320,999,3627979.812,10223.81352,6481766,1825333,9,2,9,2
Call,,90066,34.00287216,-118.4357948,MAR VISTA CC,272100,6037272100,412,12909180.88,14819.19993,6427615,1824027,16,2,6,3
Mobile App,Android,90049,34.04770919,-118.4670012,,264302,6037264302,587,18191909.78,22147.17372,6417214,1839902,21,2,6,4
Self Service,,90049,34.04307733,-118.4705849,,264302,6037264302,587,18191909.78,22147.17372,6417214,1839902,18,1,3,4
Self Service,,90049,34.04303452,-118.4704916,,264302,6037264302,587,18191909.78,22147.17372,6417214,1839902,19,2,5,4
